"Country","Sex","Cause","Year","Value"
"Austria","Female","Diseases of the respiratory system",1960,127.5
"Austria","Female","Diseases of the respiratory system",2021,29.2
"Austria","Female","Diseases of the respiratory system",2020,34.8
"Austria","Female","Diseases of the respiratory system",2019,39.6
"Austria","Female","Diseases of the respiratory system",2018,42.1
"Austria","Female","Diseases of the respiratory system",2017,40.9
"Austria","Female","Diseases of the respiratory system",2016,32.4
"Austria","Female","Diseases of the respiratory system",2015,33.1
"Austria","Female","Diseases of the respiratory system",2014,27.4
"Austria","Female","Diseases of the respiratory system",2013,30.2
"Austria","Female","Diseases of the respiratory system",2012,31
"Austria","Female","Diseases of the respiratory system",2011,31.7
"Austria","Female","Diseases of the respiratory system",2010,34.4
"Austria","Female","Diseases of the respiratory system",2009,35.7
"Austria","Female","Diseases of the respiratory system",2008,35.3
"Austria","Female","Diseases of the respiratory system",2007,39.5
"Austria","Female","Diseases of the respiratory system",2006,40.7
"Austria","Female","Diseases of the respiratory system",2005,44.3
"Austria","Female","Diseases of the respiratory system",2004,43.1
"Austria","Female","Diseases of the respiratory system",2003,51.7
"Austria","Female","Diseases of the respiratory system",2002,40.1
"Austria","Female","Diseases of the respiratory system",2001,38.6
"Austria","Female","Diseases of the respiratory system",2000,41.7
"Austria","Female","Diseases of the respiratory system",1999,41.3
"Austria","Female","Diseases of the respiratory system",1998,35.5
"Austria","Female","Diseases of the respiratory system",1997,36.3
"Austria","Female","Diseases of the respiratory system",1996,35.5
"Austria","Female","Diseases of the respiratory system",1995,33.7
"Austria","Female","Diseases of the respiratory system",1994,37.4
"Austria","Female","Diseases of the respiratory system",1993,40.3
"Austria","Female","Diseases of the respiratory system",1992,41.1
"Austria","Female","Diseases of the respiratory system",1991,41.7
"Austria","Female","Diseases of the respiratory system",1990,46.3
"Austria","Female","Diseases of the respiratory system",1989,43.6
"Austria","Female","Diseases of the respiratory system",1988,40.7
"Austria","Female","Diseases of the respiratory system",1987,46.3
"Austria","Female","Diseases of the respiratory system",1986,49
"Austria","Female","Diseases of the respiratory system",1985,56.2
"Austria","Female","Diseases of the respiratory system",1984,50.3
"Austria","Female","Diseases of the respiratory system",1983,61.7
"Austria","Female","Diseases of the respiratory system",1982,58.3
"Austria","Female","Diseases of the respiratory system",1981,65.2
"Austria","Female","Diseases of the respiratory system",1980,62
"Austria","Female","Diseases of the respiratory system",1979,58.5
"Austria","Female","Diseases of the respiratory system",1978,71.8
"Austria","Female","Diseases of the respiratory system",1977,59.3
"Austria","Female","Diseases of the respiratory system",1976,89.2
"Austria","Female","Diseases of the respiratory system",1975,98
"Austria","Female","Diseases of the respiratory system",1974,74.5
"Austria","Female","Diseases of the respiratory system",1973,77.7
"Austria","Female","Diseases of the respiratory system",1972,67
"Austria","Female","Diseases of the respiratory system",1971,94.7
"Austria","Female","Diseases of the respiratory system",1970,115.7
"Austria","Female","Diseases of the respiratory system",1969,125.7
"Austria","Female","Diseases of the respiratory system",1968,102.8
"Austria","Female","Diseases of the respiratory system",1967,102.1
"Austria","Female","Diseases of the respiratory system",1966,91.6
"Austria","Female","Diseases of the respiratory system",1965,107.7
"Austria","Female","Diseases of the respiratory system",1964,89.9
"Austria","Female","Diseases of the respiratory system",1963,132.9
"Belgium","Female","Diseases of the respiratory system",2019,65.3
"Belgium","Female","Diseases of the respiratory system",2018,72.5
"Belgium","Female","Diseases of the respiratory system",2017,66.5
"Belgium","Female","Diseases of the respiratory system",2016,61.4
"Belgium","Female","Diseases of the respiratory system",2015,68
"Belgium","Female","Diseases of the respiratory system",2014,57.5
"Belgium","Female","Diseases of the respiratory system",2013,65.9
"Belgium","Female","Diseases of the respiratory system",2012,67.9
"Belgium","Female","Diseases of the respiratory system",2011,61.7
"Belgium","Female","Diseases of the respiratory system",2010,64.8
"Belgium","Female","Diseases of the respiratory system",2009,69.5
"Belgium","Female","Diseases of the respiratory system",2008,72.8
"Belgium","Female","Diseases of the respiratory system",2007,73.2
"Belgium","Female","Diseases of the respiratory system",2006,75.1
"Belgium","Female","Diseases of the respiratory system",2005,85.9
"Belgium","Female","Diseases of the respiratory system",2004,78.3
"Belgium","Female","Diseases of the respiratory system",2003,92
"Belgium","Female","Diseases of the respiratory system",2002,84.4
"Belgium","Female","Diseases of the respiratory system",2001,77.9
"Belgium","Female","Diseases of the respiratory system",2000,83.7
"Belgium","Female","Diseases of the respiratory system",1999,78.6
"Belgium","Female","Diseases of the respiratory system",1998,81.6
"Belgium","Female","Diseases of the respiratory system",1997,73.5
"Belgium","Female","Diseases of the respiratory system",1996,72.7
"Belgium","Female","Diseases of the respiratory system",1995,68.1
"Belgium","Female","Diseases of the respiratory system",1994,62.3
"Belgium","Female","Diseases of the respiratory system",1993,69.3
"Belgium","Female","Diseases of the respiratory system",1992,59.3
"Belgium","Female","Diseases of the respiratory system",1991,56.4
"Belgium","Female","Diseases of the respiratory system",1990,59.6
"Belgium","Female","Diseases of the respiratory system",1989,63.9
"Belgium","Female","Diseases of the respiratory system",1988,50.2
"Belgium","Female","Diseases of the respiratory system",1987,50.8
"Belgium","Female","Diseases of the respiratory system",1986,65.7
"Belgium","Female","Diseases of the respiratory system",1985,57.1
"Belgium","Female","Diseases of the respiratory system",1984,55.8
"Belgium","Female","Diseases of the respiratory system",1983,63.1
"Belgium","Female","Diseases of the respiratory system",1982,57.3
"Belgium","Female","Diseases of the respiratory system",1981,57.6
"Belgium","Female","Diseases of the respiratory system",1980,58.4
"Belgium","Female","Diseases of the respiratory system",1979,55.3
"Belgium","Female","Diseases of the respiratory system",1978,72.1
"Belgium","Female","Diseases of the respiratory system",1977,57.7
"Belgium","Female","Diseases of the respiratory system",1976,82.7
"Belgium","Female","Diseases of the respiratory system",1975,77.7
"Belgium","Female","Diseases of the respiratory system",1974,68.3
"Belgium","Female","Diseases of the respiratory system",1973,84.1
"Belgium","Female","Diseases of the respiratory system",1972,71.8
"Belgium","Female","Diseases of the respiratory system",1971,77.6
"Belgium","Female","Diseases of the respiratory system",1970,88.4
"Belgium","Female","Diseases of the respiratory system",1969,89.2
"Belgium","Female","Diseases of the respiratory system",1968,105.3
"Belgium","Female","Diseases of the respiratory system",1967,71.3
"Belgium","Female","Diseases of the respiratory system",1966,86.7
"Belgium","Female","Diseases of the respiratory system",1965,75.3
"Belgium","Female","Diseases of the respiratory system",1964,65
"Belgium","Female","Diseases of the respiratory system",1963,100.4
"Belgium","Female","Diseases of the respiratory system",1962,83.5
"Belgium","Female","Diseases of the respiratory system",1961,55.9
"Belgium","Female","Diseases of the respiratory system",1960,111.4
"Belgium","Female","Diseases of the respiratory system",2020,55
"Belgium","Male","Diseases of the respiratory system",2020,96.1
"Belgium","Male","Diseases of the respiratory system",2019,112.9
"Belgium","Male","Diseases of the respiratory system",2018,119.4
"Belgium","Male","Diseases of the respiratory system",2017,118.9
"Belgium","Male","Diseases of the respiratory system",2016,113
"Belgium","Male","Diseases of the respiratory system",2015,119.8
"Belgium","Male","Diseases of the respiratory system",2014,107.6
"Belgium","Male","Diseases of the respiratory system",2013,123.7
"Belgium","Male","Diseases of the respiratory system",2012,126.3
"Belgium","Male","Diseases of the respiratory system",2011,125.2
"Belgium","Male","Diseases of the respiratory system",2010,135
"Belgium","Male","Diseases of the respiratory system",2009,139
"Belgium","Male","Diseases of the respiratory system",2008,145.4
"Belgium","Male","Diseases of the respiratory system",2007,151.6
"Belgium","Male","Diseases of the respiratory system",2006,151.1
"Belgium","Male","Diseases of the respiratory system",2005,172.9
"Belgium","Male","Diseases of the respiratory system",2004,172.3
"Belgium","Male","Diseases of the respiratory system",2003,196.5
"Belgium","Male","Diseases of the respiratory system",2002,190.3
"Belgium","Male","Diseases of the respiratory system",2001,179.8
"Belgium","Male","Diseases of the respiratory system",2000,194.9
"Belgium","Male","Diseases of the respiratory system",1999,195.8
"Belgium","Male","Diseases of the respiratory system",1998,206.6
"Belgium","Male","Diseases of the respiratory system",1997,192.1
"Belgium","Male","Diseases of the respiratory system",1996,195.2
"Belgium","Male","Diseases of the respiratory system",1995,189.8
"Belgium","Male","Diseases of the respiratory system",1994,180.4
"Belgium","Male","Diseases of the respiratory system",1993,199.9
"Belgium","Male","Diseases of the respiratory system",1992,175
"Belgium","Male","Diseases of the respiratory system",1991,174.1
"Belgium","Male","Diseases of the respiratory system",1990,180.9
"Belgium","Male","Diseases of the respiratory system",1989,195.8
"Belgium","Male","Diseases of the respiratory system",1988,172.5
"Belgium","Male","Diseases of the respiratory system",1987,164.1
"Belgium","Male","Diseases of the respiratory system",1986,194.4
"Belgium","Male","Diseases of the respiratory system",1985,183.6
"Belgium","Male","Diseases of the respiratory system",1984,177.6
"Belgium","Male","Diseases of the respiratory system",1983,184.5
"Belgium","Male","Diseases of the respiratory system",1982,174.4
"Belgium","Male","Diseases of the respiratory system",1981,171
"Belgium","Male","Diseases of the respiratory system",1980,169.4
"Belgium","Male","Diseases of the respiratory system",1979,162.5
"Belgium","Male","Diseases of the respiratory system",1978,184
"Belgium","Male","Diseases of the respiratory system",1977,160.5
"Belgium","Male","Diseases of the respiratory system",1976,192.6
"Belgium","Male","Diseases of the respiratory system",1975,185.3
"Belgium","Male","Diseases of the respiratory system",1974,167.6
"Belgium","Male","Diseases of the respiratory system",1973,198.1
"Belgium","Male","Diseases of the respiratory system",1972,181.1
"Belgium","Male","Diseases of the respiratory system",1971,187
"Belgium","Male","Diseases of the respiratory system",1970,207.3
"Belgium","Male","Diseases of the respiratory system",1969,208.2
"Belgium","Male","Diseases of the respiratory system",1968,231.1
"Belgium","Male","Diseases of the respiratory system",1967,168.5
"Belgium","Male","Diseases of the respiratory system",1966,196.7
"Belgium","Male","Diseases of the respiratory system",1965,173.4
"Belgium","Male","Diseases of the respiratory system",1964,157.3
"Belgium","Male","Diseases of the respiratory system",1963,211.9
