"Country","Sex","Cause","Year","Value"
"Australia","Female","Diseases of the genitourinary system",1961,27.8
"Australia","Female","Diseases of the genitourinary system",1960,26.4
"Australia","Female","Diseases of the genitourinary system",2022,16.4
"Australia","Female","Diseases of the genitourinary system",2021,15.7
"Australia","Female","Diseases of the genitourinary system",2020,14.4
"Australia","Female","Diseases of the genitourinary system",2019,14.7
"Australia","Female","Diseases of the genitourinary system",2018,13
"Australia","Female","Diseases of the genitourinary system",2017,14.7
"Australia","Female","Diseases of the genitourinary system",2016,14
"Australia","Female","Diseases of the genitourinary system",2015,14.6
"Australia","Female","Diseases of the genitourinary system",2014,14.1
"Australia","Female","Diseases of the genitourinary system",2013,13.6
"Australia","Female","Diseases of the genitourinary system",2012,17
"Australia","Female","Diseases of the genitourinary system",2011,15.3
"Australia","Female","Diseases of the genitourinary system",2010,15.8
"Australia","Female","Diseases of the genitourinary system",2009,16.3
"Australia","Female","Diseases of the genitourinary system",2008,16.2
"Australia","Female","Diseases of the genitourinary system",2007,17.2
"Australia","Female","Diseases of the genitourinary system",2006,17.8
"Australia","Female","Diseases of the genitourinary system",2004,16.9
"Australia","Female","Diseases of the genitourinary system",2003,17.4
"Australia","Female","Diseases of the genitourinary system",2002,18
"Australia","Female","Diseases of the genitourinary system",2001,17.8
"Australia","Female","Diseases of the genitourinary system",2000,17.5
"Austria","Female","Diseases of the genitourinary system",2017,16.2
"Austria","Female","Diseases of the genitourinary system",2016,15.3
"Austria","Female","Diseases of the genitourinary system",2015,15.1
"Austria","Female","Diseases of the genitourinary system",2014,13.6
"Austria","Female","Diseases of the genitourinary system",2013,13.2
"Austria","Female","Diseases of the genitourinary system",2012,13.5
"Austria","Female","Diseases of the genitourinary system",2011,12.1
"Austria","Female","Diseases of the genitourinary system",2010,12.5
"Austria","Female","Diseases of the genitourinary system",2009,10.6
"Austria","Female","Diseases of the genitourinary system",2008,12
"Austria","Female","Diseases of the genitourinary system",2007,11.1
"Austria","Female","Diseases of the genitourinary system",2006,11.3
"Austria","Female","Diseases of the genitourinary system",2005,12.1
"Austria","Female","Diseases of the genitourinary system",2004,14.3
"Austria","Female","Diseases of the genitourinary system",2003,13.9
"Austria","Female","Diseases of the genitourinary system",2002,12.4
"Austria","Female","Diseases of the genitourinary system",2001,11.4
"Austria","Female","Diseases of the genitourinary system",2000,10.7
"Austria","Female","Diseases of the genitourinary system",1999,8.8
"Austria","Female","Diseases of the genitourinary system",1998,9.2
"Austria","Female","Diseases of the genitourinary system",1997,9.6
"Austria","Female","Diseases of the genitourinary system",1996,9.4
"Austria","Female","Diseases of the genitourinary system",1995,10.3
"Austria","Female","Diseases of the genitourinary system",1994,10.4
"Austria","Female","Diseases of the genitourinary system",1993,11.6
"Austria","Female","Diseases of the genitourinary system",1992,10.9
"Austria","Female","Diseases of the genitourinary system",1991,12
"Austria","Female","Diseases of the genitourinary system",1990,12.5
"Austria","Female","Diseases of the genitourinary system",1989,13.2
"Austria","Female","Diseases of the genitourinary system",1988,13.3
"Austria","Female","Diseases of the genitourinary system",1987,13.3
"Austria","Female","Diseases of the genitourinary system",1986,14.6
"Austria","Female","Diseases of the genitourinary system",1985,16.7
"Austria","Female","Diseases of the genitourinary system",1984,17.3
"Austria","Female","Diseases of the genitourinary system",1983,19
"Austria","Female","Diseases of the genitourinary system",1982,20.5
"Austria","Female","Diseases of the genitourinary system",1981,19.8
"Austria","Female","Diseases of the genitourinary system",1980,19.9
"Austria","Female","Diseases of the genitourinary system",1979,20.9
"Austria","Female","Diseases of the genitourinary system",1978,20.5
"Austria","Female","Diseases of the genitourinary system",1977,23.8
"Austria","Female","Diseases of the genitourinary system",1976,24.1
"Austria","Female","Diseases of the genitourinary system",1975,26.1
"Austria","Female","Diseases of the genitourinary system",1974,25.5
"Austria","Female","Diseases of the genitourinary system",1973,24.3
"Austria","Female","Diseases of the genitourinary system",1972,26.6
"Austria","Female","Diseases of the genitourinary system",1971,30.5
"Austria","Female","Diseases of the genitourinary system",1970,28.4
"Austria","Female","Diseases of the genitourinary system",1969,30
"Austria","Female","Diseases of the genitourinary system",1968,28.5
"Austria","Female","Diseases of the genitourinary system",1967,25.8
"Austria","Female","Diseases of the genitourinary system",1966,26
"Austria","Female","Diseases of the genitourinary system",1965,27.6
"Austria","Female","Diseases of the genitourinary system",1964,21.9
"Austria","Female","Diseases of the genitourinary system",1963,24.7
"Austria","Female","Diseases of the genitourinary system",1962,22.8
"Austria","Female","Diseases of the genitourinary system",1961,24.9
"Austria","Female","Diseases of the genitourinary system",1960,25.6
"Austria","Female","Diseases of the genitourinary system",2021,16
"Austria","Female","Diseases of the genitourinary system",2020,19.8
"Austria","Female","Diseases of the genitourinary system",2019,15.5
"Austria","Female","Diseases of the genitourinary system",2018,14.5
"Austria","Total","Diseases of the genitourinary system",1967,42.8
"Austria","Total","Diseases of the genitourinary system",1966,41.1
"Austria","Total","Diseases of the genitourinary system",1965,43.9
"Austria","Total","Diseases of the genitourinary system",1964,38.5
"Austria","Total","Diseases of the genitourinary system",1963,41.2
"Austria","Total","Diseases of the genitourinary system",1962,40.6
"Austria","Total","Diseases of the genitourinary system",1961,40.1
"Austria","Total","Diseases of the genitourinary system",1960,44.1
"Austria","Total","Diseases of the genitourinary system",2021,17
"Austria","Total","Diseases of the genitourinary system",2020,20.6
"Austria","Total","Diseases of the genitourinary system",2019,16.9
"Austria","Total","Diseases of the genitourinary system",2018,16.2
"Austria","Total","Diseases of the genitourinary system",2017,17.4
"Austria","Total","Diseases of the genitourinary system",2016,16.6
"Austria","Total","Diseases of the genitourinary system",2015,16.5
"Austria","Total","Diseases of the genitourinary system",2014,14.3
"Austria","Total","Diseases of the genitourinary system",2013,14.4
"Austria","Total","Diseases of the genitourinary system",2012,15.4
"Austria","Total","Diseases of the genitourinary system",2011,14
"Austria","Total","Diseases of the genitourinary system",2010,13.9
"Austria","Total","Diseases of the genitourinary system",2009,12.4
"Austria","Total","Diseases of the genitourinary system",2008,13.3
"Austria","Total","Diseases of the genitourinary system",2007,12.5
"Austria","Total","Diseases of the genitourinary system",2006,13.3
"Austria","Total","Diseases of the genitourinary system",2005,13.5
"Austria","Total","Diseases of the genitourinary system",2004,16.1
"Austria","Total","Diseases of the genitourinary system",2003,15
"Austria","Total","Diseases of the genitourinary system",2002,13.7
"Austria","Total","Diseases of the genitourinary system",2001,13.2
"Austria","Total","Diseases of the genitourinary system",2000,11.8
"Austria","Total","Diseases of the genitourinary system",1999,10.2
"Austria","Total","Diseases of the genitourinary system",1998,10.3
"Austria","Total","Diseases of the genitourinary system",1997,11
"Austria","Total","Diseases of the genitourinary system",1996,11
"Austria","Total","Diseases of the genitourinary system",1995,11.2
"Austria","Total","Diseases of the genitourinary system",1994,11.8
"Austria","Total","Diseases of the genitourinary system",1993,13.1
"Austria","Total","Diseases of the genitourinary system",1992,11.8
"Austria","Total","Diseases of the genitourinary system",1991,13.4
"Austria","Total","Diseases of the genitourinary system",1990,14.6
"Austria","Total","Diseases of the genitourinary system",1989,14.7
"Austria","Total","Diseases of the genitourinary system",1988,15.5
"Austria","Total","Diseases of the genitourinary system",1987,14.9
"Austria","Total","Diseases of the genitourinary system",1986,16.6
"Austria","Total","Diseases of the genitourinary system",1985,19
"Austria","Total","Diseases of the genitourinary system",1984,19.6
"Austria","Total","Diseases of the genitourinary system",1983,23.2
"Austria","Total","Diseases of the genitourinary system",1982,25.4
"Austria","Total","Diseases of the genitourinary system",1981,24.9
"Austria","Total","Diseases of the genitourinary system",1980,25
"Austria","Total","Diseases of the genitourinary system",1979,26.5
"Austria","Total","Diseases of the genitourinary system",1978,26.3
"Austria","Total","Diseases of the genitourinary system",1977,29.5
"Austria","Total","Diseases of the genitourinary system",1976,30.8
"Austria","Total","Diseases of the genitourinary system",1975,34.1
"Austria","Total","Diseases of the genitourinary system",1974,34.7
"Austria","Total","Diseases of the genitourinary system",1973,35.7
"Austria","Total","Diseases of the genitourinary system",1972,38.4
"Austria","Total","Diseases of the genitourinary system",1971,43.6
"Austria","Total","Diseases of the genitourinary system",1970,39.9
"Austria","Total","Diseases of the genitourinary system",1969,43.9
"Austria","Total","Diseases of the genitourinary system",1968,44.2
"Austria","Male","Diseases of the genitourinary system",1998,12.7
"Austria","Male","Diseases of the genitourinary system",1997,14.2
"Austria","Male","Diseases of the genitourinary system",1996,14.7
"Austria","Male","Diseases of the genitourinary system",1995,13.3
"Austria","Male","Diseases of the genitourinary system",1994,14.8
"Austria","Male","Diseases of the genitourinary system",1993,16.6
"Austria","Male","Diseases of the genitourinary system",1992,13.9
"Austria","Male","Diseases of the genitourinary system",1991,16.5
"Austria","Male","Diseases of the genitourinary system",1990,19.5
"Austria","Male","Diseases of the genitourinary system",1989,18.2
"Austria","Male","Diseases of the genitourinary system",1988,20.3
"Austria","Male","Diseases of the genitourinary system",1987,18.5
"Austria","Male","Diseases of the genitourinary system",1986,21.2
"Austria","Male","Diseases of the genitourinary system",1985,24.7
"Austria","Male","Diseases of the genitourinary system",1984,25.4
"Austria","Male","Diseases of the genitourinary system",1983,33.4
"Austria","Male","Diseases of the genitourinary system",1982,36.7
"Austria","Male","Diseases of the genitourinary system",1981,37.1
"Austria","Male","Diseases of the genitourinary system",1980,37
"Austria","Male","Diseases of the genitourinary system",1979,39.1
"Austria","Male","Diseases of the genitourinary system",1978,38.9
"Austria","Male","Diseases of the genitourinary system",1977,42.7
"Austria","Male","Diseases of the genitourinary system",1976,45.8
"Austria","Male","Diseases of the genitourinary system",1975,52.1
"Austria","Male","Diseases of the genitourinary system",1974,54.8
"Austria","Male","Diseases of the genitourinary system",1973,60.3
"Austria","Male","Diseases of the genitourinary system",1972,63.1
"Austria","Male","Diseases of the genitourinary system",1971,71.6
"Austria","Male","Diseases of the genitourinary system",1970,63.6
"Austria","Male","Diseases of the genitourinary system",1969,71.9
"Austria","Male","Diseases of the genitourinary system",1968,75
"Austria","Male","Diseases of the genitourinary system",1967,75.8
"Austria","Male","Diseases of the genitourinary system",1966,69.5
"Austria","Male","Diseases of the genitourinary system",1965,74.3
"Austria","Male","Diseases of the genitourinary system",1964,68.9
"Austria","Male","Diseases of the genitourinary system",1963,71.2
"Austria","Male","Diseases of the genitourinary system",1962,72.1
"Austria","Male","Diseases of the genitourinary system",1961,66.4
"Austria","Male","Diseases of the genitourinary system",1960,75.9
"Austria","Male","Diseases of the genitourinary system",2021,18.5
"Austria","Male","Diseases of the genitourinary system",2020,21.4
"Austria","Male","Diseases of the genitourinary system",2019,18.7
"Austria","Male","Diseases of the genitourinary system",2018,18.9
"Austria","Male","Diseases of the genitourinary system",2017,19.2
"Austria","Male","Diseases of the genitourinary system",2016,18.7
"Austria","Male","Diseases of the genitourinary system",2015,18.5
"Austria","Male","Diseases of the genitourinary system",2014,15.5
"Austria","Male","Diseases of the genitourinary system",2013,16.6
"Austria","Male","Diseases of the genitourinary system",2012,18.6
"Austria","Male","Diseases of the genitourinary system",2011,17.3
"Austria","Male","Diseases of the genitourinary system",2010,16.5
"Austria","Male","Diseases of the genitourinary system",2009,16
"Austria","Male","Diseases of the genitourinary system",2008,15.6
"Austria","Male","Diseases of the genitourinary system",2007,15
"Austria","Male","Diseases of the genitourinary system",2006,17.3
"Austria","Male","Diseases of the genitourinary system",2005,16.3
"Austria","Male","Diseases of the genitourinary system",2004,19.5
"Austria","Male","Diseases of the genitourinary system",2003,16.9
"Austria","Male","Diseases of the genitourinary system",2002,16.5
"Austria","Male","Diseases of the genitourinary system",2001,16.6
"Austria","Male","Diseases of the genitourinary system",2000,14.2
"Austria","Male","Diseases of the genitourinary system",1999,13.4
"Belgium","Total","Diseases of the genitourinary system",2009,19.3
"Belgium","Total","Diseases of the genitourinary system",2008,18.8
"Belgium","Total","Diseases of the genitourinary system",2007,18.1
"Belgium","Total","Diseases of the genitourinary system",2006,19.3
"Belgium","Total","Diseases of the genitourinary system",2005,16.6
"Belgium","Total","Diseases of the genitourinary system",2004,15.3
"Belgium","Total","Diseases of the genitourinary system",2003,16.3
"Belgium","Total","Diseases of the genitourinary system",2002,15.7
"Belgium","Total","Diseases of the genitourinary system",2001,15.2
"Belgium","Total","Diseases of the genitourinary system",2000,14.9
"Belgium","Total","Diseases of the genitourinary system",1999,16.1
"Belgium","Total","Diseases of the genitourinary system",1998,16.5
"Belgium","Total","Diseases of the genitourinary system",1997,16.4
"Belgium","Total","Diseases of the genitourinary system",1996,18.2
"Belgium","Total","Diseases of the genitourinary system",1995,18
"Belgium","Total","Diseases of the genitourinary system",1994,17.6
"Belgium","Total","Diseases of the genitourinary system",1993,18.3
"Belgium","Total","Diseases of the genitourinary system",1992,18.6
"Belgium","Total","Diseases of the genitourinary system",1991,19.3
"Belgium","Total","Diseases of the genitourinary system",1990,19.6
"Belgium","Total","Diseases of the genitourinary system",1989,22
"Belgium","Total","Diseases of the genitourinary system",1988,20.9
"Belgium","Total","Diseases of the genitourinary system",1987,22.6
"Belgium","Total","Diseases of the genitourinary system",1986,23.6
"Belgium","Total","Diseases of the genitourinary system",1985,24.2
"Belgium","Total","Diseases of the genitourinary system",1984,25.9
"Belgium","Total","Diseases of the genitourinary system",1983,26.9
"Belgium","Total","Diseases of the genitourinary system",1982,26.9
"Belgium","Total","Diseases of the genitourinary system",1981,27.3
"Belgium","Total","Diseases of the genitourinary system",1980,28.3
"Belgium","Total","Diseases of the genitourinary system",1979,30.2
"Belgium","Total","Diseases of the genitourinary system",1978,24
"Belgium","Total","Diseases of the genitourinary system",1977,24.1
"Belgium","Total","Diseases of the genitourinary system",1976,26.9
"Belgium","Total","Diseases of the genitourinary system",1975,26.5
"Belgium","Total","Diseases of the genitourinary system",1974,27.3
"Belgium","Total","Diseases of the genitourinary system",1973,28.9
"Belgium","Total","Diseases of the genitourinary system",1972,30.2
"Belgium","Total","Diseases of the genitourinary system",1971,27.4
"Belgium","Total","Diseases of the genitourinary system",1970,27.8
"Belgium","Total","Diseases of the genitourinary system",1969,30.7
"Belgium","Total","Diseases of the genitourinary system",1968,28.3
"Belgium","Total","Diseases of the genitourinary system",1967,29
"Belgium","Total","Diseases of the genitourinary system",1966,28.5
"Belgium","Total","Diseases of the genitourinary system",1965,29.9
"Belgium","Total","Diseases of the genitourinary system",1964,27.4
"Belgium","Total","Diseases of the genitourinary system",1963,29
