"Country","Sex","Cause","Year","Value"
"Austria","Male","Diseases of the digestive system",1970,134.2
"Austria","Male","Diseases of the digestive system",1969,130.6
"Austria","Male","Diseases of the digestive system",1968,138.4
"Austria","Male","Diseases of the digestive system",1967,129.8
"Austria","Male","Diseases of the digestive system",1966,131.5
"Austria","Male","Diseases of the digestive system",1965,128.4
"Austria","Male","Diseases of the digestive system",1964,127.9
"Austria","Male","Diseases of the digestive system",1963,122.8
"Austria","Male","Diseases of the digestive system",1962,127.3
"Austria","Male","Diseases of the digestive system",1961,125
"Austria","Male","Diseases of the digestive system",1960,127.5
"Austria","Female","Diseases of the digestive system",2021,21.6
"Austria","Female","Diseases of the digestive system",2020,23.2
"Austria","Female","Diseases of the digestive system",2019,21.5
"Austria","Female","Diseases of the digestive system",2018,20
"Austria","Female","Diseases of the digestive system",2017,21.9
"Austria","Female","Diseases of the digestive system",2016,20.2
"Austria","Female","Diseases of the digestive system",2015,21.3
"Austria","Female","Diseases of the digestive system",2014,20.2
"Austria","Female","Diseases of the digestive system",2013,23.7
"Austria","Female","Diseases of the digestive system",2012,23.7
"Austria","Female","Diseases of the digestive system",2011,23.9
"Austria","Female","Diseases of the digestive system",2010,24.5
"Austria","Female","Diseases of the digestive system",2009,26.4
"Austria","Female","Diseases of the digestive system",2008,26.4
"Austria","Female","Diseases of the digestive system",2007,28.8
"Austria","Female","Diseases of the digestive system",2006,28.3
"Austria","Female","Diseases of the digestive system",2005,30.1
"Austria","Female","Diseases of the digestive system",2004,31.6
"Austria","Female","Diseases of the digestive system",2003,32.2
"Austria","Female","Diseases of the digestive system",2002,34.8
"Austria","Female","Diseases of the digestive system",2001,32.1
"Austria","Female","Diseases of the digestive system",2000,33.7
"Austria","Female","Diseases of the digestive system",1999,31.5
"Austria","Female","Diseases of the digestive system",1998,34.9
"Austria","Female","Diseases of the digestive system",1997,34
"Austria","Female","Diseases of the digestive system",1996,36.3
"Austria","Female","Diseases of the digestive system",1995,36.7
"Austria","Female","Diseases of the digestive system",1994,40.5
"Austria","Female","Diseases of the digestive system",1993,41.1
"Austria","Female","Diseases of the digestive system",1992,42.8
"Austria","Female","Diseases of the digestive system",1991,41.4
"Austria","Female","Diseases of the digestive system",1990,42.4
"Austria","Female","Diseases of the digestive system",1989,44.4
"Austria","Female","Diseases of the digestive system",1988,41.3
"Austria","Female","Diseases of the digestive system",1987,45.7
"Austria","Female","Diseases of the digestive system",1986,47
"Austria","Female","Diseases of the digestive system",1985,49.8
"Austria","Female","Diseases of the digestive system",1984,49
"Austria","Female","Diseases of the digestive system",1983,54.7
"Austria","Female","Diseases of the digestive system",1982,54
"Austria","Female","Diseases of the digestive system",1981,55.2
"Austria","Female","Diseases of the digestive system",1980,58.7
"Austria","Female","Diseases of the digestive system",1979,55.8
"Austria","Female","Diseases of the digestive system",1978,56.1
"Austria","Female","Diseases of the digestive system",1977,60.2
"Austria","Female","Diseases of the digestive system",1976,59.7
"Austria","Female","Diseases of the digestive system",1975,62.6
"Austria","Female","Diseases of the digestive system",1974,65
"Austria","Female","Diseases of the digestive system",1973,63
"Austria","Female","Diseases of the digestive system",1972,62.9
"Austria","Female","Diseases of the digestive system",1971,68.1
"Austria","Female","Diseases of the digestive system",1970,67.3
"Austria","Female","Diseases of the digestive system",1969,70.5
"Austria","Female","Diseases of the digestive system",1968,75.1
"Austria","Female","Diseases of the digestive system",1967,76.6
"Austria","Female","Diseases of the digestive system",1966,78.6
"Austria","Female","Diseases of the digestive system",1965,74.8
"Austria","Female","Diseases of the digestive system",1964,75.4
"Austria","Female","Diseases of the digestive system",1963,75
"Austria","Female","Diseases of the digestive system",1962,78.3
"Austria","Female","Diseases of the digestive system",1961,78.5
"Austria","Female","Diseases of the digestive system",1960,77.6
"Belgium","Total","Diseases of the digestive system",2006,41.5
"Belgium","Total","Diseases of the digestive system",2005,44.5
"Belgium","Total","Diseases of the digestive system",2004,43.4
"Belgium","Total","Diseases of the digestive system",2003,45.1
"Belgium","Total","Diseases of the digestive system",2002,45.5
"Belgium","Total","Diseases of the digestive system",2001,45.6
"Belgium","Total","Diseases of the digestive system",2000,46.4
"Belgium","Total","Diseases of the digestive system",1999,44
"Belgium","Total","Diseases of the digestive system",1998,47
"Belgium","Total","Diseases of the digestive system",1997,48.3
"Belgium","Total","Diseases of the digestive system",1996,46.1
"Belgium","Total","Diseases of the digestive system",1995,46.9
"Belgium","Total","Diseases of the digestive system",1994,47.5
"Belgium","Total","Diseases of the digestive system",1993,47.6
"Belgium","Total","Diseases of the digestive system",1992,43.9
"Belgium","Total","Diseases of the digestive system",1991,45.3
"Belgium","Total","Diseases of the digestive system",1990,44.8
"Belgium","Total","Diseases of the digestive system",1989,47.6
"Belgium","Total","Diseases of the digestive system",1988,47.1
"Belgium","Total","Diseases of the digestive system",1987,45.9
"Belgium","Total","Diseases of the digestive system",1986,47.9
"Belgium","Total","Diseases of the digestive system",1985,50.4
"Belgium","Total","Diseases of the digestive system",1984,52.6
"Belgium","Total","Diseases of the digestive system",1983,53.5
"Belgium","Total","Diseases of the digestive system",1982,54.2
"Belgium","Total","Diseases of the digestive system",1981,53.5
"Belgium","Total","Diseases of the digestive system",1980,55.5
"Belgium","Total","Diseases of the digestive system",1979,54.6
"Belgium","Total","Diseases of the digestive system",1978,49.1
"Belgium","Total","Diseases of the digestive system",1977,48.9
"Belgium","Total","Diseases of the digestive system",1976,53.6
"Belgium","Total","Diseases of the digestive system",1975,56.1
"Belgium","Total","Diseases of the digestive system",1974,54
"Belgium","Total","Diseases of the digestive system",1973,52.5
"Belgium","Total","Diseases of the digestive system",1972,54.7
"Belgium","Total","Diseases of the digestive system",1971,54.8
"Belgium","Total","Diseases of the digestive system",1970,54.8
"Belgium","Total","Diseases of the digestive system",1969,58.1
"Belgium","Total","Diseases of the digestive system",1968,61.8
"Belgium","Total","Diseases of the digestive system",1967,58.3
"Belgium","Total","Diseases of the digestive system",1966,60.4
"Belgium","Total","Diseases of the digestive system",1965,56.5
"Belgium","Total","Diseases of the digestive system",1964,53.3
"Belgium","Total","Diseases of the digestive system",1963,52.6
"Belgium","Total","Diseases of the digestive system",1962,52.3
"Belgium","Total","Diseases of the digestive system",1961,51.9
"Belgium","Total","Diseases of the digestive system",1960,55.1
"Belgium","Total","Diseases of the digestive system",2020,34.9
"Belgium","Total","Diseases of the digestive system",2019,35
"Belgium","Total","Diseases of the digestive system",2018,36.8
"Belgium","Total","Diseases of the digestive system",2017,36.2
"Belgium","Total","Diseases of the digestive system",2016,36.6
"Belgium","Total","Diseases of the digestive system",2015,36.9
"Belgium","Total","Diseases of the digestive system",2014,34.2
"Belgium","Total","Diseases of the digestive system",2013,36.9
"Belgium","Total","Diseases of the digestive system",2012,40.3
"Belgium","Total","Diseases of the digestive system",2011,38.6
"Belgium","Total","Diseases of the digestive system",2010,37.8
"Belgium","Total","Diseases of the digestive system",2009,39.9
"Belgium","Total","Diseases of the digestive system",2008,41.7
"Belgium","Total","Diseases of the digestive system",2007,42
"Belgium","Male","Diseases of the digestive system",2020,41.7
"Belgium","Male","Diseases of the digestive system",2019,41.7
"Belgium","Male","Diseases of the digestive system",2018,44.7
"Belgium","Male","Diseases of the digestive system",2017,43.4
"Belgium","Male","Diseases of the digestive system",2016,43.7
"Belgium","Male","Diseases of the digestive system",2015,44.1
"Belgium","Male","Diseases of the digestive system",2014,41.6
"Belgium","Male","Diseases of the digestive system",2013,44.3
"Belgium","Male","Diseases of the digestive system",2012,48.2
"Belgium","Male","Diseases of the digestive system",2011,46.3
"Belgium","Male","Diseases of the digestive system",2010,44.2
"Belgium","Male","Diseases of the digestive system",2009,48.6
"Belgium","Male","Diseases of the digestive system",2008,48.8
"Belgium","Male","Diseases of the digestive system",2007,48.2
"Belgium","Male","Diseases of the digestive system",2006,49.6
"Belgium","Male","Diseases of the digestive system",2005,52.5
"Belgium","Male","Diseases of the digestive system",2004,50.3
"Belgium","Male","Diseases of the digestive system",2003,52.6
"Belgium","Male","Diseases of the digestive system",2002,53.4
"Belgium","Male","Diseases of the digestive system",2001,54
"Belgium","Male","Diseases of the digestive system",2000,55.5
"Belgium","Male","Diseases of the digestive system",1999,51.1
"Belgium","Male","Diseases of the digestive system",1998,56
"Belgium","Male","Diseases of the digestive system",1997,56
"Belgium","Male","Diseases of the digestive system",1996,53.8
"Belgium","Male","Diseases of the digestive system",1995,56.4
"Belgium","Male","Diseases of the digestive system",1994,56.9
"Belgium","Male","Diseases of the digestive system",1993,56.5
"Belgium","Male","Diseases of the digestive system",1992,54.9
"Belgium","Male","Diseases of the digestive system",1991,54
"Belgium","Male","Diseases of the digestive system",1990,54.8
"Belgium","Male","Diseases of the digestive system",1989,57.3
"Belgium","Male","Diseases of the digestive system",1988,55.1
"Belgium","Male","Diseases of the digestive system",1987,54.2
"Belgium","Male","Diseases of the digestive system",1986,58.3
"Belgium","Male","Diseases of the digestive system",1985,61.8
"Belgium","Male","Diseases of the digestive system",1984,62.4
"Belgium","Male","Diseases of the digestive system",1983,63.9
"Belgium","Male","Diseases of the digestive system",1982,65
"Belgium","Male","Diseases of the digestive system",1981,64.1
"Belgium","Male","Diseases of the digestive system",1980,65.6
"Belgium","Male","Diseases of the digestive system",1979,63.9
"Belgium","Male","Diseases of the digestive system",1978,59.7
"Belgium","Male","Diseases of the digestive system",1977,58.8
"Belgium","Male","Diseases of the digestive system",1976,63.3
"Belgium","Male","Diseases of the digestive system",1975,69.5
"Belgium","Male","Diseases of the digestive system",1974,64.5
"Belgium","Male","Diseases of the digestive system",1973,62.9
"Belgium","Male","Diseases of the digestive system",1972,67.3
"Belgium","Male","Diseases of the digestive system",1971,65
"Belgium","Male","Diseases of the digestive system",1970,66.4
"Belgium","Male","Diseases of the digestive system",1969,69
"Belgium","Male","Diseases of the digestive system",1968,72.8
"Belgium","Male","Diseases of the digestive system",1967,68.6
"Belgium","Male","Diseases of the digestive system",1966,69.8
"Belgium","Male","Diseases of the digestive system",1965,67.6
"Belgium","Male","Diseases of the digestive system",1964,60.8
"Belgium","Male","Diseases of the digestive system",1963,62.3
"Belgium","Male","Diseases of the digestive system",1962,62.5
"Belgium","Male","Diseases of the digestive system",1961,60.7
"Belgium","Male","Diseases of the digestive system",1960,66.6
"Belgium","Female","Diseases of the digestive system",2016,30.5
"Belgium","Female","Diseases of the digestive system",2015,30.5
"Belgium","Female","Diseases of the digestive system",2014,27.6
"Belgium","Female","Diseases of the digestive system",2013,30.6
"Belgium","Female","Diseases of the digestive system",2012,33.5
"Belgium","Female","Diseases of the digestive system",2011,32
"Belgium","Female","Diseases of the digestive system",2010,31.9
"Belgium","Female","Diseases of the digestive system",2009,32.5
"Belgium","Female","Diseases of the digestive system",2008,35.5
"Belgium","Female","Diseases of the digestive system",2007,36.1
"Belgium","Female","Diseases of the digestive system",2006,34.5
"Belgium","Female","Diseases of the digestive system",2005,37.5
"Belgium","Female","Diseases of the digestive system",2004,37.2
"Belgium","Female","Diseases of the digestive system",2003,38.4
"Belgium","Female","Diseases of the digestive system",2002,38.6
"Belgium","Female","Diseases of the digestive system",2001,38.8
"Belgium","Female","Diseases of the digestive system",2000,38.9
"Belgium","Female","Diseases of the digestive system",1999,37.3
"Belgium","Female","Diseases of the digestive system",1998,39.9
"Belgium","Female","Diseases of the digestive system",1997,41.4
"Belgium","Female","Diseases of the digestive system",1996,39.9
"Belgium","Female","Diseases of the digestive system",1995,39.6
"Belgium","Female","Diseases of the digestive system",1994,40.3
"Belgium","Female","Diseases of the digestive system",1993,41
"Belgium","Female","Diseases of the digestive system",1992,36
