"Country","Sex","Cause","Year","Value"
"Australia","Total","Diseases of the blood and blood-forming organs",2021,2.1
"Australia","Total","Diseases of the blood and blood-forming organs",2020,2.1
"Australia","Total","Diseases of the blood and blood-forming organs",2019,2.3
"Australia","Total","Diseases of the blood and blood-forming organs",2018,2.1
"Australia","Total","Diseases of the blood and blood-forming organs",2017,2.3
"Australia","Total","Diseases of the blood and blood-forming organs",2016,2.2
"Australia","Total","Diseases of the blood and blood-forming organs",2015,2.4
"Australia","Total","Diseases of the blood and blood-forming organs",2014,2.5
"Australia","Total","Diseases of the blood and blood-forming organs",2013,2.4
"Australia","Total","Diseases of the blood and blood-forming organs",2012,2.1
"Australia","Total","Diseases of the blood and blood-forming organs",2011,2.3
"Australia","Total","Diseases of the blood and blood-forming organs",2010,2.1
"Australia","Total","Diseases of the blood and blood-forming organs",2009,2.2
"Australia","Total","Diseases of the blood and blood-forming organs",2008,2.7
"Australia","Total","Diseases of the blood and blood-forming organs",2007,2.7
"Australia","Total","Diseases of the blood and blood-forming organs",2006,2.9
"Australia","Total","Diseases of the blood and blood-forming organs",2004,3
"Australia","Total","Diseases of the blood and blood-forming organs",2003,2.8
"Australia","Total","Diseases of the blood and blood-forming organs",2002,2.8
"Australia","Total","Diseases of the blood and blood-forming organs",2001,2.7
"Australia","Total","Diseases of the blood and blood-forming organs",2000,2.8
"Australia","Total","Diseases of the blood and blood-forming organs",1999,3.2
"Australia","Total","Diseases of the blood and blood-forming organs",1998,3.2
"Australia","Total","Diseases of the blood and blood-forming organs",1997,3.1
"Australia","Total","Diseases of the blood and blood-forming organs",1996,3.2
"Australia","Total","Diseases of the blood and blood-forming organs",1995,3
"Australia","Total","Diseases of the blood and blood-forming organs",1994,3.4
"Australia","Total","Diseases of the blood and blood-forming organs",1993,3.4
"Australia","Total","Diseases of the blood and blood-forming organs",1992,4.1
"Australia","Total","Diseases of the blood and blood-forming organs",1991,4.1
"Australia","Total","Diseases of the blood and blood-forming organs",1990,4.6
"Australia","Total","Diseases of the blood and blood-forming organs",1989,4.5
"Australia","Total","Diseases of the blood and blood-forming organs",1988,4.3
"Australia","Total","Diseases of the blood and blood-forming organs",1987,5
"Australia","Total","Diseases of the blood and blood-forming organs",1986,4.7
"Australia","Total","Diseases of the blood and blood-forming organs",1985,4.9
"Australia","Total","Diseases of the blood and blood-forming organs",1984,4.6
"Australia","Total","Diseases of the blood and blood-forming organs",1983,4.3
"Australia","Total","Diseases of the blood and blood-forming organs",1982,5.1
"Australia","Total","Diseases of the blood and blood-forming organs",1981,4.5
"Australia","Total","Diseases of the blood and blood-forming organs",1980,4.6
